id,title,label
8872,Afrique du Sud : From Oppression and revolution to the Rainbow Nation,6
8873,Martin Luther King: Exemple d'utilisation de la baladodifusion,6
8874,Gene Ethics,6
8875,Les 2 Allemagnes,6
8876,Die Überraschung,6
8877,Ellis Island : Exemple d'utilisation de la baladodifusion,6
8878,Ecriture créative d'un conte,6
8879,Campfire ghost stories contest,6
8880,A visit to Jamaica,6
8881,Réaliser une émission de radio (EPI),1
8882,Free Online Multimedia Software - des outils pour manipuler le son et l'image,6
8883,Carnaval - traditions et idées d'exploitation en classe,6
8884,Poésie alsacienne,6
8885,Le débat,1
8886,Sites web pour réviser l'anglais en autonomie,6
8887,Défis SELO (sections européennes - anglais) - Académie de la Martinique,6
8888,Kit de survie pour l'épreuve d'expression personnelle au baccalauréat,6
8889,Kit de survie pour l'oral des séries STG-ST2S,6
8890,Volcanoes in the West Indies: Treasure Hunt,6
8891,Enrichir son lexique en mode coopératif et synthétiser avec l’application SimpleMind (création de cartes mentales),6
8892,"Newsletter ""Canada"", ressources sur le web.",6
8893,Débattre autrement : le débat en axes orthonormés,1
8894,"Newsletter ""India"", ressources sur le web",6
8895,"Newsletter ""reading in English"", ressources sur le web.",6
8896,"Diaporama d'un échange, pourquoi et comment?",6
8897,Jackie and the Camelot myth,6
8898,Debate : dictaduras del cono sur y memoria,6
8899,Le droit de grève et le service minimum à l'école sont-ils compatibles ?,1
8900,Vivre en ville ou à la campagne : débattre et défendre un point de vue.,6
8901,Convencer y vencer : un compromiso colectivo,6
8902,"Tâche complexe,  La répartition mondiale des volcans",11
8903,Les familles dialectales en Alsace,6
8904,Homeschooling,6
8905,Utilisation de l'outil AnswerGarden pour la correction des Twictées,3
8906,Baladodiffusion - Conseils pour l'acquisition du matériel,6
8908,The Gunpowder Plot,6
8911,Visitando pisos,6
8912,Zum Thema Reisen,6
8913,Chansons traditionnelles en anglais,6
8914,Séquence 3ème : Niños trabajadores,6
8915,Séquence Breakfast (anglais et américain),6
8919,Séquence Limericks,6
8920,A film review,6
8921,Un calendrier de l'avent « culturel »,6
8922,Allemand - Quatre séquences pour entraîner les compétences orales de compréhension et de prise de parole en continu ou en interaction.,6
8925,Lo que me gusta,6
8926,Ayer y hoy. Recuérdame cómo era antes,6
8927,Idées de projet autour d'un échange : la présentation vidéo et la réalisation d'un calendrier des fêtes,6
8928,Site coup de coeur : Forvo - tous les mots du monde à écouter,6
8929,Aprenda a llamar a la policía,6
8930,Mujeres en la historia,6
8931,Clip vidéo - Elaboration d'une production orale.,6
8932,La ville américaine,6
8933,Jeux « intelligents » ou éducatifs sur internet,6
8934,Visite audioguidée en allemand du Château de Versailles,6
8935,Projet « clip vidéo » sur le thème du mur de Berlin,6
8936,Sankt Martin - Saint Martin,6
8938,Un exemple d'exploitation de voyage avec le logiciel Didapages,6
8941,Fichiers audio sur le thème de la chute du mur,6
8942,Echantillonneur-bloqueur,9
8943,La ville de Strasbourg dans le Reichsland,6
8944,Ouverture et chute du Mur de Berlin,6
8945,Sunday Shopping,6
8946,Animal imagery and allegory,6
8947,Les dynamiques de la population mondiale et le développement durable  : utiliser des animations du site internet de l'INED,5
8948,Spirit week,6
8950,La pratique de l'oral en langues vivantes : le rôle des TICE - Exemples en cours d'allemand,6
8951,Ellis Island,6
8953,Die Berliner Mauer (1961- 1989),6
8954,Zum Thema Jugenstrafe,6
8955,Réaliser un podcast et améliorer sa prononciation. Fiche 002,6
8956,Ressources / idées pour les assistants de LV,6
8957,Balloon Debate,6
8958,Silvester und mehr,6
8959,Zum Thema Migration,6
8960,"Séquence pédagogique en espagnol :Prejuicios, discriminación",6
8961,SÉQUENCE PÉDAGOGIQUE EN ESPAGNOL:Horas y pasatiempos,6
8962,Séquence pédagogique:ONG - Compromisos y voluntariado,6
8963,Utiliser Media Sync Manager,6
8964,Proposition à partir d'un jeu de rôle sur la candidature d'adhésion de la Turquie,5
8965,L'affaire du Watergate,6
8966,Séquence pédagogique :derecho a la vivienda,6
8967,"Jeu ""Master Dungeon""",6
8968,Comment l'ordre ancien disparaît-il progressivement pour un nouveau cadre politique et social ?,5
8969,Séquence pédagogique sur l'Australie,6
8971,Projet : Risques naturels majeurs dans la Caraïbe,6
8972,Dossier Tablettes Numériques,6
8973,We are monsters : travail dans le cadre de l'accompagnement éducatif,6
8974,¿Cómo definir la identidad cubana ?,6
8975,"Exemple d’exploitation d’un voyage scolaire à Berlin consacré à l’étude de l’histoire allemande, européenne et mondiale de 1933 à 1990",6
8976,Expérimentation des groupes de compétences,6
8977,La ciudad,6
8978,"Séquence à partir de la lecture de ""The Secret Garden""",6
8979,Un touriste égaré,6
8980,Utiliser des documents multimédia avec un tableau blanc interactif,6
8981,¿Comes conmigo?,6
8982,"Un artiste, une époque",6
8983,School memories,6
8984,Living together in the UK,6
8985,Poem - The hungry mouse,6
8986,Datavisualisation,7
8988,Partons visiter Loja (l’héritage de Al-Andalus),6
8989,Égalité hommes femmes et production d’infographies dans le cadre d’un EPI Média ,6
8990,TENNIS DE TABLE : diaporama de parcours de formation,2
8991,Comment aider les élèves à s'approprier des stratégies d'écoute et les utiliser ?,6
8992,"Les groupes de compétences dans une classe d'allemand : ""Là où je t'emmenerai""",6
8993,"Séquence pédagogique ""Amazing Stories""",6
8994,Fiches technique - Classe de Terrain et GPS à l'Ile de La Reunion,11
8995,Comment entraîner les élèves hors la classe à la compréhension de l'oral et leur proposer un accompagnement plus personnalisé ?,6
8997,Tourist information: séquence avec une production orale en interaction filmée et fiches d' exploitation.,6
8998,Newsletter consacrée à la poésie,6
8999,Idées de projet autour d'un échange : la présentation vidéo et la réalisation d'un calendrier des fêtes,6
9000,Le journal de l'échange Savigny - Stadtlohn,6
9001,Un blog de classe,6
9003,Parler allemand en Italie ? Est-ce bien raisonnable ?,6
9004,De l'intérêt de l'usage du blog pour l'entraînement à la compréhension orale,6
9005,« L'aspirateur de mes rêves » - une séquence avec baladodiffusion,6
9007,Viaje por Perú (3) : el sincretismo andino,6
9008,"Dictionnaires, glossaires et encyclopédies en ligne pour l'allemand",6
9009,Comment dédramatiser et motiver l'écoute en proposant des documents à fort contenu culturel ?,6
9010,Methode de travail sur les echantillons.,11
9011,Les grilles de compréhension de l'oral : aide ou entrave ?,6
9012,séquence pédagogique en espagnol :Dalí et Miró : des peintres oniriques,6
9013,"Le multiculturalisme dans un lycée américain, comprenant l'utilisation du TBI",6
9014,The Collected Short Stories of Roald Dahl,6
9016,Comment améliorer les stratégies d'écoute ?,6
9017,séquence pédagogique en espagnol :Sucesos insólitos : entre humor y drama,6
9018,Comment permettre à chacun de s'entraîner en fonction de ses compétences ?,6
9020,Comment améliorer un travail d’écriture ?,3
9021,Barcelone,6
9022,¿Qué te apetece comer ?,6
9023,Ressources audio pour travailler le domaine écouter/comprendre de la compétence 2 du Socle Commun de connaissances et de compétences.,6
9024,AÉROBIC : les Pas de Référence,2
9025,Aborder la datavisualisation en classe de seconde (AP/SVT),11
9026,Riñas,6
9027,Dress Codes,6
9029,Reading Challenge,6
9030,Un regard sur les migrations dans un monde en mouvement,6
9031,Go to an American City,6
9032,Vidéo : Technique orale collaborative 'Circle the sages',6
9033,Applications pour tablettes et téléphones Android en classe d'anglais,6
9034,Navidades en España,6
9035,Talk about your routine,6
9036,Consommer pour se démarquer,10
9037,Native Americans : the untold truth,6
9038,Commenter à plusieurs avec Voicethread,6
9040,Utilisation de sondages en cours d'anglais,6
9041,A la découverte de la notion de productivité,10
9042,Osons la classe inversée : plus-values et contraintes,6
9043,Australian Aboriginal Myths,6
9044,Welcome to La La Land,6
9045,Oliver Twist,6
9047,La contre-culture des années 70 en Grande Bretagne,6
9049,In the Footsteps of William Shakespeare,6
9050,De quel revenu dispose un ménage ?,10
9051,Créer des sondages  collaboratifs avec Google survey  avec un exemple : Eating habits,6
9052,L'eau dans notre environnement : initiation à la visualisation de données,9
9053,Prise en main du logiciel POWERPOINT 2010 et exemples d'applications (tutoriel vidéo),6
9055,Guide pratique : comment utiliser le logiciel Audacity.,6
9056,Guide pratique : comment mettre en place la baladodiffusion dans son établissement,6
9057,Environnement numérique de travail : quels usages pédagogiques avec des groupes de travail?,6
9058,Environnement numérique de travail : quels usages pédagogiques avec des groupes de travail?,6
9059,Welcome to Australia,6
9060,Avis des élèves sur l'utilisation des MP3 en classe,6
9061,Ritratto,6
9062,"Padlet ou ""mur virtuel"" : un outil pour déposer et encourager le travail collaboratif",6
9063,Guide pratique : comment utiliser le logiciel Juice.,6
9065,Otto Dix,6
9066,A la découverte d'Albrecht Dürer,6
9067,Découverte de Málaga,6
9069,La mise en activité des élèves dans le cours de philosophie,8
9070,EDMODO - TUTORIEL : réseau social sécurisé pour l'enseignement,6
9071,"Todos iguales, todos diferentes",6
9072,Sensibiliser aux nouvelles technologies avec l'ENT,6
9073,Ecrire un conte parodique en anglais,6
9076,Présentation d'Edmodo et tutoriel de prise en main,6
9078,Child of the Future: creative writing.,6
9079,"La frontera, ¿sueño o realidad?",6
9080,Enrichir une phrase minimale et produire un texte dépliant avec Telescopic Text,6
9082,Site spécial Halloween pour les élèves,6
9083,Ecriture d'une pièce de théâtre à partir d'un roman,6
9087,Appearances : Portraits of students,6
9089,Initier les élèves à la programmation et à l'encodage sous forme ludique,6
9091,Green Eggs and Ham by Dr Seuss,6
9092,Fables for our Times - from Aesop to Thurber,6
9093,Audacity - un logiciel libre qui permet d'enregistrer et de monter du son,6
9095,Comment évaluer la compréhension orale au baccalauréat?,6
9097,Construire un scénario pédagogique à partir de ressources brutes (1° partie),6
9098,Society through painting: exemples de séquences au collège et au lycée.,6
9099,Comment utiliser Format Factory,6
9100,Expansion oceanique atlantique,11
9101,Qu'est-ce qu'un héros ?,6
9102,Baladodiffusion comme outil de mémorisation et d'amélioration de la prononciation,6
9103,Participation aux Travaux Académiques Mutualisés (TraAM) 2014-2015,6
9105,Expérimentations en expression orale au baccalauréat,6
9106,Certification -  communication avec les parents et les élèves,6
9107,Fichiers audio présentation de villes,6
9108,Fichiers audio sur le thème du travail,6
9109,American food: séquence collège,6
9110,"Vers l'autonomie en compréhension orale, quelles stratégies pour nos élèves?",6
9112,Utilisation du vidéoprojecteur interactif en langues vivantes,6
9113,La technologie pirate mon esprit - 1,3
9114,Outils nomades au service de l' oral en allemand : vidéos d' usage et fiches.,6
9116,"El cacao : sabor a México, sabor a globalización.",6
9117,Thématique : la ville de Grenade et ses environs,6
9118,Viaje por Perú (1) : entre tradición y modernidad,6
9119,Viaje por Perú (2) : descubrir la vida en el campo,6
9121,La technologie pirate mon esprit - 2,3
9123,La tablette graphique pour une refonte de l'espace symbolique de la classe,6
9124,Surrogate motherhood,6
9125,Peter Pan et le processus de création : Let imagination grow and fly!,6
9127,Deutsche Esskultur,6
9128,Inviting people,6
9129,Create your own yearbook!,6
9131,"Lola rennt, film de Tom Tykwer",6
9132,Meine Traumfamilie,6
9133,Mein Deutschalbum,6
9134,Kartenspiel,6
9135,A quoi ressemble ton école idéale ?,6
9136,Deutschland sucht den Superstar,6
9137,(N)Ostalgie,6
9138,Ein Fall auf Rügen,6
9139,Les enjeux d'une identité numérique personnelle et professionnelle maîtrisée,14
9140,La baladodiffusion et la production orale en interaction,6
9141,Répondre à l'e-mail d'un correspondant,6
9142,Schuluniform,6
9143,Ein Jahr im Ausland verbringen,6
9144,Proteger el medio ambiente,6
9145,El habito no hace al monje - Don Quijote de la Mancha,6
9146,¿Cómo es mi familia? (Comment est ma famille ?),6
9147,vidas distintas (des vies différentes),6
9148,Projet eTwinning avec BYOD - « On apprend la langue avec le football »,6
9150,El Laberinto del Fauno,6
9152,El juego de los países hispanohablantes,6
9153,"Autour de ""La Zona"", film mexicain de Rodrigo Plá",6
9154,¿igualdad o desigualdad?,6
9155,Analyser et comprendre un espace productif avec Edugéo,5
9156,Autour du Musée du Prado,6
9157,"Un artista, un'opera",6
9158,Natale,6
9159,le tri sélectif - la raccolta differenziata,6
9160,io non ho paura : étude d'une séquence de film,6
9161,Danse traditionnelle BÉLÈ ou Kalennda (Base de donnée),2
9163,Réaliser un voyage scolaire tout numérique,6
9164,Utiliser des tablettes numériques en cours de langue,6
9165,Vladimir Poutine,6
9166,Scénariser un conte parodique en anglais et le jouer,6
9168,La solidaridad : el compromiso de todos,6
9169,L'écrivain dans son siècle : L'engagement et la résistance Pablo Neruda,6
9170,Where have you been?,6
9171,Where is James Bond?,6
9172,Robots,6
9174,Découverte d'une ville américaine,6
9175,Nelson Mandela: Time Cover Project,6
9176,Design your baby,6
9178,Bartering,6
9179,Space conquest,6
9180,Globalization,6
9181,QCM terminale Révisions plusieurs chapitres,10
